Metadados:
Rio Grande Coordenadas (Lat, Lon): -32.0236, -52.1056
Tramandai Coordenadas (Lat, Lon): -30.005, -50.1289
Delta X: 0.100006103515625, Delta Y: 0.09999847412109375

Dados:
data,ponto_0,ponto_1,ponto_2,ponto_3,ponto_4,ponto_5
2004-05-20 12:00:00,,0.24384288,0.2108829,0.17670217,0.12878811,0.0634785
2004-05-21 12:00:00,,0.07446516,0.07202368,0.06439406,0.03753777,-0.009155553
2004-05-22 12:00:00,,-0.0015259255,0.006714072,0.010681478,-0.0027466659,-0.035706654
2004-05-23 12:00:00,,-0.03051851,-0.014038514,-0.0003051851,-0.003357036,-0.026551103
2004-05-24 12:00:00,,-0.07049776,-0.050050355,-0.027466659,-0.01861629,-0.028077029
2004-05-25 12:00:00,,-0.13061923,-0.10010071,-0.067445904,-0.04608295,-0.040284432
2004-05-26 12:00:00,,0.09155553,0.08209479,0.0634785,0.047608875,0.036927395
2004-05-27 12:00:00,,0.61708426,0.5304117,0.46143985,0.38544878,0.29755548
2004-05-28 12:00:00,,0.43336284,0.3827021,0.31861323,0.24872585,0.17181921
2004-05-29 12:00:00,,0.17181921,0.15808588,0.1312296,0.08941923,0.03875851
2004-05-30 12:00:00,,0.21423994,0.19623402,0.17151402,0.13153477,0.07873775
2004-05-31 12:00:00,,0.17456588,0.16052736,0.14526811,0.115970336,0.07202368
2004-06-01 12:00:00,,-0.021668142,-0.009155553,0.0006103702,-0.0018311106,-0.01861629
2004-06-02 12:00:00,,-0.019531846,-0.010681478,-0.0003051851,0.0024414808,-0.008850368
2004-06-03 12:00:00,,0.028992584,0.026551103,0.03051851,0.028687399,0.014648885
2004-06-04 12:00:00,,0.022888882,0.018921476,0.023194067,0.022888882,0.012512589
2004-06-05 12:00:00,,-0.09552293,-0.08941923,-0.0756859,-0.06439406,-0.058290355
2004-06-06 12:00:00,,-0.0036622211,-0.009765923,-0.008545183,-0.007934812,-0.011902219
2004-06-07 12:00:00,,0.10711997,0.09033479,0.07873775,0.06500442,0.04364147
2004-06-08 12:00:00,,0.05279702,0.048219245,0.042725913,0.032044433,0.011902219
2004-06-09 12:00:00,,0.08209479,0.070192575,0.056764428,0.04119999,0.017700735
2004-06-10 12:00:00,,-0.057069615,-0.035096288,-0.022583697,-0.020447401,-0.028382214
2004-06-11 12:00:00,,0.11505478,0.10498367,0.097048864,0.08484146,0.064088866
2004-06-12 12:00:00,,0.40437025,0.35126805,0.30121768,0.24811548,0.18707846
2004-06-13 12:00:00,,0.33204138,0.2783288,0.21851254,0.16022217,0.10010071
2004-06-14 12:00:00,,0.16357921,0.13763848,0.10589923,0.06439406,0.017090365
2004-06-15 12:00:00,,0.026245918,0.028687399,0.021057772,0.0006103702,-0.02990814
2004-06-16 12:00:00,,0.072634056,0.07629627,0.07080294,0.05035554,0.015869625
2004-06-17 12:00:00,,-0.0051881466,0.007934812,0.018311106,0.01556444,-0.0045777764
2004-06-18 12:00:00,,0.2414014,0.20630512,0.18005921,0.14831996,0.10315256
2004-06-19 12:00:00,,0.039063692,0.045472577,0.046693318,0.03357036,0.006714072
2004-06-20 12:00:00,,-0.099185154,-0.0799585,-0.06225776,-0.050965913,-0.05157628
2004-06-21 12:00:00,,-0.057069615,-0.040589616,-0.025330363,-0.013122959,-0.010376293
2004-06-22 12:00:00,,0.10132145,0.090029605,0.08575701,0.081789605,0.068666644
2004-06-23 12:00:00,,-0.054933317,-0.043031096,-0.028382214,-0.016479995,-0.011902219
2004-06-24 12:00:00,,0.003051851,0.0009155553,0.0042725913,0.009155553,0.010376293
2004-06-25 12:00:00,,0.06012146,0.053712577,0.051271096,0.048219245,0.038148135
2004-06-26 12:00:00,,-0.07324442,-0.05767998,-0.041505173,-0.029602954,-0.024414808
2004-06-27 12:00:00,,0.015259255,0.012207404,0.014038514,0.01678518,0.01617481
2004-06-28 12:00:00,,0.024109622,0.019531846,0.019531846,0.020447401,0.01617481
2004-06-29 12:00:00,,-0.05645924,-0.044251837,-0.03234962,-0.022278512,-0.01678518
2004-06-30 12:00:00,,0.0012207404,0.0051881466,0.010986663,0.017090365,0.021057772
2004-07-01 12:00:00,,0.046998505,0.05279702,0.05645924,0.058290355,0.055543687
2004-07-02 12:00:00,,-0.056154057,-0.049745172,-0.041810356,-0.032654807,-0.024414808
2004-07-03 12:00:00,,0.091250345,0.073549606,0.06103702,0.054628134,0.049439985
2004-07-04 12:00:00,,0.43946654,0.38544878,0.3353984,0.28748435,0.23316142
2004-07-05 12:00:00,,0.39155248,0.34913176,0.29786065,0.2395703,0.17365032
2004-07-06 12:00:00,,0.07080294,0.05920591,0.041505173,0.016479995,-0.015259255
2004-07-07 12:00:00,,0.053102206,0.048829615,0.038453322,0.021362957,-0.0027466659
2004-07-08 12:00:00,,0.3686636,0.3253273,0.28595844,0.24018067,0.18250069
2004-07-09 12:00:00,,0.44801173,0.40620136,0.35523546,0.29023102,0.20874661
2004-07-10 12:00:00,,0.42298654,0.39063692,0.34150213,0.2783288,0.20172735
2004-07-11 12:00:00,,0.75930053,0.6668294,0.5645924,0.45564136,0.3399762
2004-07-12 12:00:00,,0.20355846,0.20599994,0.18341625,0.13367108,0.06622516
2004-07-13 12:00:00,,-0.17242958,-0.12848292,-0.09552293,-0.08239998,-0.08941923
2004-07-14 12:00:00,,-0.028382214,-0.010681478,0.007934812,0.01678518,0.009460738
2004-07-15 12:00:00,,0.21576586,0.20050661,0.19074069,0.17456588,0.14069033
2004-07-16 12:00:00,,0.38666952,0.34546953,0.31403548,0.27741325,0.2191229
2004-07-17 12:00:00,,0.39155248,0.3439436,0.2987762,0.24506363,0.17151402
2004-07-18 12:00:00,,0.2252266,0.20142215,0.17426069,0.13428144,0.07599109
2004-07-19 12:00:00,,0.02929777,0.031434067,0.02990814,0.01556444,-0.014648885
2004-07-20 12:00:00,,-0.13153477,-0.11627552,-0.09796441,-0.08484146,-0.0839259
2004-07-21 12:00:00,,-0.21423994,-0.19959106,-0.17639698,-0.15106662,-0.12878811
2004-07-22 12:00:00,,-0.30976287,-0.286874,-0.25666067,-0.22400586,-0.19013031
2004-07-23 12:00:00,,-0.39033175,-0.3628651,-0.3277688,-0.2890103,-0.24262215
2004-07-24 12:00:00,,-0.2789392,-0.2682577,-0.2499466,-0.22705771,-0.19623402
2004-07-25 12:00:00,,-0.13275552,-0.12329478,-0.11169775,-0.10071108,-0.08667257
2004-07-26 12:00:00,,-0.18097477,-0.1596118,-0.13336588,-0.10956145,-0.08789331
2004-07-27 12:00:00,,-0.036317028,-0.033875547,-0.025635548,-0.017700735,-0.011902219
2004-07-28 12:00:00,,-0.28931546,-0.2517777,-0.21118808,-0.17242958,-0.13824885
2004-07-29 12:00:00,,-0.37324136,-0.3463851,-0.30671102,-0.26367992,-0.21546067
2004-07-30 12:00:00,,0.0634785,0.0491348,0.03997925,0.033265173,0.030213324
2004-07-31 12:00:00,,-0.049439985,-0.03601184,-0.021973327,-0.010071108,-0.0003051851
2004-08-01 12:00:00,,-0.087588124,-0.09277627,-0.090029605,-0.07965331,-0.061342202
2004-08-02 12:00:00,,-0.09765923,-0.10559404,-0.10498367,-0.094912566,-0.07293924
2004-08-03 12:00:00,,-0.22278512,-0.20966215,-0.19348735,-0.17120884,-0.13824885
2004-08-04 12:00:00,,-0.35279396,-0.32624286,-0.29175696,-0.25513473,-0.20935698
2004-08-05 12:00:00,,-0.23804438,-0.21423994,-0.18829921,-0.1638844,-0.13672292
2004-08-06 12:00:00,,0.13824885,0.12115848,0.10956145,0.09735405,0.08362071
2004-08-07 12:00:00,,0.20355846,0.17090365,0.14862514,0.1312296,0.11413923
2004-08-08 12:00:00,,0.26459548,0.19379254,0.13885921,0.10345775,0.07660146
2004-08-09 12:00:00,,-0.045167394,-0.064088866,-0.07751702,-0.08575701,-0.08697775
2004-08-10 12:00:00,,-0.09399701,-0.10101627,-0.10803552,-0.11078219,-0.105288856
2004-08-11 12:00:00,,0.006408887,-0.011902219,-0.025940733,-0.036317028,-0.041505173
2004-08-12 12:00:00,,-0.15320292,-0.14465773,-0.13336588,-0.12207404,-0.10925627
2004-08-13 12:00:00,,-0.33936584,-0.3128147,-0.27863398,-0.24445327,-0.20599994
2004-08-14 12:00:00,,-0.38117617,-0.35065767,-0.3152562,-0.27985474,-0.23895992
2004-08-15 12:00:00,,-0.39216286,-0.36255988,-0.32685325,-0.29145175,-0.25147253
2004-08-16 12:00:00,,-0.23255104,-0.21759698,-0.19775994,-0.17761773,-0.15503404
2004-08-17 12:00:00,,-0.10345775,-0.093386635,-0.08117923,-0.072634056,-0.065309614
2004-08-18 12:00:00,,-0.006714072,-0.007934812,-0.0051881466,-0.0051881466,-0.008545183
2004-08-19 12:00:00,,0.021362957,0.008545183,0.003051851,0.0003051851,-0.0027466659
2004-08-20 12:00:00,,-0.11658071,-0.11200293,-0.104373306,-0.09399701,-0.08209479
2004-08-21 12:00:00,,-0.07385479,-0.081789605,-0.08453627,-0.08148442,-0.07202368
2004-08-22 12:00:00,,0.32166508,0.25818658,0.20020142,0.15686513,0.118717
2004-08-23 12:00:00,,0.13550219,0.09857479,0.0634785,0.032044433,0.0036622211
2004-08-24 12:00:00,,0.07629627,0.040284432,0.008850368,-0.020142216,-0.045167394
2004-08-25 12:00:00,,0.10711997,0.08026368,0.053102206,0.025025178,-0.0027466659
2004-08-26 12:00:00,,0.29450363,0.24719992,0.20447402,0.15900144,0.10895108
2004-08-27 12:00:00,,0.26306954,0.22705771,0.18707846,0.14007996,0.08697775
2004-08-28 12:00:00,,0.12573627,0.099185154,0.071108125,0.039063692,0.0024414808
2004-08-29 12:00:00,,0.101931825,0.07660146,0.054933317,0.026245918,-0.007019257
2004-08-30 12:00:00,,0.3274636,0.26917326,0.21423994,0.16235846,0.109866634
2004-08-31 12:00:00,,0.34760582,0.29786065,0.24475844,0.18524735,0.12329478
2004-09-01 12:00:00,,0.048829615,0.042725913,0.027161473,0.0009155553,-0.029602954
2004-09-02 12:00:00,,-0.18463698,-0.15808588,-0.13550219,-0.121768855,-0.11078219
2004-09-03 12:00:00,,0.08148442,0.056764428,0.041810356,0.028382214,0.01678518
2004-09-04 12:00:00,,-0.13031404,-0.11444441,-0.09979553,-0.09063997,-0.08331553
2004-09-05 12:00:00,,-0.4361095,-0.39460433,-0.34516433,-0.29816583,-0.2496414
2004-09-06 12:00:00,,-0.20905179,-0.19959106,-0.1861629,-0.17090365,-0.15106662
2004-09-07 12:00:00,,-0.16724142,-0.14160588,-0.119327374,-0.102847375,-0.08941923
2004-09-08 12:00:00,,0.08606219,0.072634056,0.06653035,0.058290355,0.045472577
2004-09-09 12:00:00,,0.065309614,0.047914058,0.03784295,0.02990814,0.019837031
2004-09-10 12:00:00,,0.019837031,-0.010681478,-0.028992584,-0.03723258,-0.041810356
2004-09-11 12:00:00,,0.21362957,0.16144292,0.11841182,0.08331553,0.05035554
2004-09-12 12:00:00,,0.2313303,0.18677327,0.14801477,0.10773034,0.06286813
2004-09-13 12:00:00,,-0.03723258,-0.033875547,-0.038453322,-0.048829615,-0.064088866
2004-09-14 12:00:00,,-0.17212439,-0.15320292,-0.13702811,-0.12634663,-0.11749626
2004-09-15 12:00:00,,-0.027466659,-0.033265173,-0.0347911,-0.036927395,-0.038148135
2004-09-16 12:00:00,,0.36347544,0.30762658,0.26093325,0.21881771,0.17242958
2004-09-17 12:00:00,,0.13183996,0.11078219,0.08606219,0.06256294,0.036317028
2004-09-18 12:00:00,,-0.061952576,-0.055543687,-0.05859554,-0.06317332,-0.06622516
2004-09-19 12:00:00,,-0.18280587,-0.15717033,-0.13428144,-0.11902219,-0.10315256
2004-09-20 12:00:00,,0.12970367,0.10803552,0.09308145,0.07660146,0.059511095
2004-09-21 12:00:00,,-0.01739555,-0.006714072,0.0024414808,0.005798517,0.0042725913
2004-09-22 12:00:00,,-0.0054933317,-0.010681478,-0.011597034,-0.012207404,-0.012512589
2004-09-23 12:00:00,,0.058290355,0.03601184,0.024109622,0.01556444,0.007934812
2004-09-24 12:00:00,,0.0003051851,-0.0054933317,-0.009460738,-0.0112918485,-0.012207404
2004-09-25 12:00:00,,0.14709921,0.11963256,0.09796441,0.080568865,0.06378368
2004-09-26 12:00:00,,0.026245918,0.023499252,0.018921476,0.013122959,0.0054933317
2004-09-27 12:00:00,,0.049745172,0.02990814,0.014648885,0.0042725913,-0.0024414808
2004-09-28 12:00:00,,-0.16907254,-0.14831996,-0.12878811,-0.11169775,-0.093386635
2004-09-29 12:00:00,,0.26734215,0.20783105,0.16327402,0.13061923,0.10345775
2004-09-30 12:00:00,,0.3991821,0.34119692,0.28565323,0.23438215,0.17761773
2004-10-01 12:00:00,,-0.0717185,-0.06042665,-0.0634785,-0.070192575,-0.076906644
2004-10-02 12:00:00,,-0.008545183,-0.015869625,-0.026856288,-0.03753777,-0.042115543
2004-10-03 12:00:00,,0.11993774,0.094912566,0.073549606,0.054628134,0.036927395
2004-10-04 12:00:00,,-0.02990814,-0.044251837,-0.05035554,-0.052186653,-0.051271096
2004-10-05 12:00:00,,0.02929777,-0.006714072,-0.025940733,-0.03357036,-0.03540147
2004-10-06 12:00:00,,0.027771844,-0.010681478,-0.03173925,-0.03997925,-0.041810356
2004-10-07 12:00:00,,-0.078127384,-0.09521775,-0.100405894,-0.09613331,-0.08606219
2004-10-08 12:00:00,,-0.20813623,-0.2026429,-0.19135106,-0.17487106,-0.15228736
2004-10-09 12:00:00,,-0.27314067,-0.25299844,-0.2313303,-0.21057771,-0.1861629
2004-10-10 12:00:00,,-0.114749596,-0.10895108,-0.099490345,-0.093386635,-0.08789331
2004-10-11 12:00:00,,0.06469924,0.046693318,0.032654807,0.018921476,0.0048829615
2004-10-12 12:00:00,,-0.12543108,-0.12207404,-0.113528855,-0.10467849,-0.09460738
2004-10-13 12:00:00,,-0.48463392,-0.44251838,-0.39155248,-0.33967102,-0.2847377
2004-10-14 12:00:00,,-0.08148442,-0.11139256,-0.12329478,-0.1248207,-0.11780144
2004-10-15 12:00:00,,0.06836146,0.05645924,0.045777764,0.032654807,0.01800592
2004-10-16 12:00:00,,-0.35737175,-0.30762658,-0.25757623,-0.21362957,-0.17639698
2004-10-17 12:00:00,,-0.05890072,-0.08209479,-0.08575701,-0.078127384,-0.06714072
2004-10-18 12:00:00,,0.0042725913,-0.0024414808,-0.003967406,-0.003357036,-0.005798517
2004-10-19 12:00:00,,0.034485914,0.013733329,0.0024414808,0.0,-0.0015259255
2004-10-20 12:00:00,,0.12939848,0.094912566,0.069887385,0.053712577,0.038453322
2004-10-21 12:00:00,,-0.026551103,-0.039063692,-0.051881466,-0.056154057,-0.055543687
2004-10-22 12:00:00,,-0.25971252,-0.23377179,-0.21393475,-0.19348735,-0.16693625
2004-10-23 12:00:00,,-0.3299051,-0.29053622,-0.2517777,-0.21790215,-0.18189031
2004-10-24 12:00:00,,0.03784295,0.014648885,0.006103702,0.0021362957,-0.0003051851
2004-10-25 12:00:00,,0.07385479,0.06012146,0.050660726,0.042115543,0.03112888
2004-10-26 12:00:00,,-0.11505478,-0.115970336,-0.11505478,-0.10956145,-0.09765923
2004-10-27 12:00:00,,0.18250069,0.13183996,0.090945154,0.06225776,0.041505173
2004-10-28 12:00:00,,0.05890072,0.046998505,0.032044433,0.01556444,-0.0015259255
2004-10-29 12:00:00,,-0.054628134,-0.050660726,-0.058290355,-0.06805628,-0.07385479
2004-10-30 12:00:00,,-0.16632588,-0.14435256,-0.12726219,-0.11902219,-0.10895108
2004-10-31 12:00:00,,-0.0006103702,-0.012817774,-0.023194067,-0.034485914,-0.04119999
2004-11-01 12:00:00,,-0.099490345,-0.09887997,-0.09674367,-0.094912566,-0.08911405
2004-11-02 12:00:00,,-0.16144292,-0.14923552,-0.13733329,-0.12726219,-0.113528855
2004-11-03 12:00:00,,-0.1864681,-0.16510513,-0.14526811,-0.13000885,-0.114749596
2004-11-04 12:00:00,,-0.0018311106,-0.01678518,-0.021668142,-0.025330363,-0.028382214
2004-11-05 12:00:00,,-0.13367108,-0.119327374,-0.10345775,-0.08972442,-0.07721183
2004-11-06 12:00:00,,0.23621327,0.17670217,0.13275552,0.10254219,0.07751702
2004-11-07 12:00:00,,0.14221625,0.106509596,0.07599109,0.05035554,0.027161473
2004-11-08 12:00:00,,-0.054628134,-0.06164739,-0.07446516,-0.08331553,-0.08575701
2004-11-09 12:00:00,,-0.21729179,-0.1944029,-0.1779229,-0.16693625,-0.15015107
2004-11-10 12:00:00,,-0.1699881,-0.15228736,-0.13428144,-0.121768855,-0.10773034
2004-11-11 12:00:00,,-0.14862514,-0.13153477,-0.11322367,-0.09887997,-0.08545183
2004-11-12 12:00:00,,0.20172735,0.13672292,0.09521775,0.069887385,0.051271096
2004-11-13 12:00:00,,-0.013733329,-0.029602954,-0.03601184,-0.039368875,-0.03875851
2004-11-14 12:00:00,,-0.19592883,-0.19104587,-0.1861629,-0.17639698,-0.1574755
2004-11-15 12:00:00,,-0.31708732,-0.2963347,-0.2758873,-0.25421917,-0.22370067
2004-11-16 12:00:00,,-0.35279396,-0.32654804,-0.29816583,-0.2719199,-0.24048585
2004-11-17 12:00:00,,-0.11535996,-0.11719108,-0.11291848,-0.10956145,-0.10376293
2004-11-18 12:00:00,,0.11535996,0.09887997,0.08484146,0.067751095,0.050660726
2004-11-19 12:00:00,,0.2478103,0.19714957,0.15411848,0.12146367,0.09430219
2004-11-20 12:00:00,,0.03234962,-0.009765923,-0.041810356,-0.05890072,-0.06317332
2004-11-21 12:00:00,,-0.070192575,-0.09521775,-0.11444441,-0.122989595,-0.11841182
2004-11-22 12:00:00,,-0.11444441,-0.11902219,-0.12543108,-0.12878811,-0.12237922
2004-11-23 12:00:00,,-0.13611256,-0.122989595,-0.11719108,-0.11505478,-0.10773034
2004-11-24 12:00:00,,-0.1330607,-0.115970336,-0.10315256,-0.09765923,-0.08972442
2004-11-25 12:00:00,,-0.1699881,-0.15472884,-0.13641773,-0.122684404,-0.10803552
2004-11-26 12:00:00,,-0.06927702,-0.07080294,-0.06927702,-0.06897183,-0.06653035
2004-11-27 12:00:00,,-0.08239998,-0.08362071,-0.08239998,-0.080568865,-0.0756859
2004-11-28 12:00:00,,-0.05035554,-0.05859554,-0.06164739,-0.06225776,-0.057985168
2004-11-29 12:00:00,,-0.055848874,-0.06805628,-0.072328866,-0.07202368,-0.06622516
2004-11-30 12:00:00,,-0.08362071,-0.09186071,-0.09308145,-0.08941923,-0.0799585
2004-12-01 12:00:00,,-0.14038515,-0.1394696,-0.13458663,-0.12634663,-0.11169775
2004-12-02 12:00:00,,-0.3234962,-0.2987762,-0.26947844,-0.23834956,-0.20111698
2004-12-03 12:00:00,,-0.3704947,-0.34363842,-0.3109836,-0.27619252,-0.2334666
2004-12-04 12:00:00,,-0.35065767,-0.32868436,-0.2993866,-0.2658162,-0.2230903
2004-12-05 12:00:00,,0.026856288,-0.0027466659,-0.020447401,-0.02990814,-0.02990814
2004-12-06 12:00:00,,-0.11566515,-0.10589923,-0.09399701,-0.081789605,-0.06683554
2004-12-07 12:00:00,,-0.078127384,-0.078127384,-0.07446516,-0.06683554,-0.053712577
2004-12-08 12:00:00,,-0.12909329,-0.13214515,-0.12573627,-0.1126133,-0.09186071
2004-12-09 12:00:00,,-0.003051851,-0.038148135,-0.05279702,-0.053407393,-0.044251837
2004-12-10 12:00:00,,-0.06256294,-0.07629627,-0.07873775,-0.0717185,-0.056154057
2004-12-11 12:00:00,,-0.1431318,-0.14557329,-0.1394696,-0.1248207,-0.099185154
2004-12-12 12:00:00,,-0.23377179,-0.23041475,-0.21881771,-0.19714957,-0.1617481
2004-12-13 12:00:00,,-0.122989595,-0.13336588,-0.135197,-0.12451552,-0.09857479
2004-12-14 12:00:00,,-0.045167394,-0.054933317,-0.05890072,-0.053712577,-0.03784295
2004-12-15 12:00:00,,-0.25635546,-0.23194067,-0.20569475,-0.17578661,-0.13733329
2004-12-16 12:00:00,,-0.2890103,-0.27069917,-0.24323252,-0.21240883,-0.1699881
2004-12-17 12:00:00,,0.1312296,0.08850367,0.06042665,0.044557024,0.038453322
2004-12-18 12:00:00,,-0.1760918,-0.16113773,-0.14526811,-0.12512589,-0.099185154
2004-12-19 12:00:00,,-0.17914365,-0.17029329,-0.15869625,-0.14191107,-0.11413923
2004-12-20 12:00:00,,0.051271096,0.02990814,0.01495407,0.008545183,0.012512589
2004-12-21 12:00:00,,0.118717,0.0839259,0.06225776,0.051881466,0.048219245
2004-12-22 12:00:00,,-0.0634785,-0.07446516,-0.08148442,-0.0778222,-0.06225776
2004-12-23 12:00:00,,-0.1904355,-0.18585773,-0.18158513,-0.16907254,-0.14069033
2004-12-24 12:00:00,,-0.2252266,-0.2108829,-0.19745475,-0.18036439,-0.15045625
2004-12-25 12:00:00,,-0.26917326,-0.25299844,-0.23255104,-0.20966215,-0.17456588
2004-12-26 12:00:00,,-0.03601184,-0.041505173,-0.04486221,-0.045167394,-0.03601184
2004-12-27 12:00:00,,0.04364147,0.03234962,0.025025178,0.022583697,0.025940733
2004-12-28 12:00:00,,-0.109866634,-0.11139256,-0.104373306,-0.090945154,-0.068666644
2004-12-29 12:00:00,,-0.12787256,-0.13367108,-0.13153477,-0.11993774,-0.09643849
2004-12-30 12:00:00,,-0.20783105,-0.19745475,-0.18402661,-0.16449477,-0.13489181
2004-12-31 12:00:00,,-0.083010346,-0.08575701,-0.08514664,-0.079348125,-0.065309614
2005-01-01 12:00:00,,-0.0634785,-0.061952576,-0.057069615,-0.049439985,-0.036927395
2005-01-02 12:00:00,,-0.050050355,-0.046388134,-0.040894803,-0.03295999,-0.020447401
2005-01-03 12:00:00,,-0.1391644,-0.12329478,-0.10559404,-0.087588124,-0.06500442
2005-01-04 12:00:00,,-0.23041475,-0.21027254,-0.18372142,-0.15655996,-0.12359996
2005-01-05 12:00:00,,-0.079348125,-0.07965331,-0.07324442,-0.06378368,-0.048524432
2005-01-06 12:00:00,,-0.100405894,-0.091250345,-0.0778222,-0.06317332,-0.045167394
2005-01-07 12:00:00,,-0.04119999,-0.045472577,-0.041505173,-0.032044433,-0.017090365
2005-01-08 12:00:00,,-0.06683554,-0.06591998,-0.05859554,-0.045777764,-0.027771844
2005-01-09 12:00:00,,-0.14038515,-0.1330607,-0.11963256,-0.100405894,-0.07446516
2005-01-10 12:00:00,,-0.0027466659,-0.017090365,-0.021668142,-0.01739555,-0.005798517
2005-01-11 12:00:00,,-0.015869625,-0.022888882,-0.022278512,-0.01617481,-0.006408887
2005-01-12 12:00:00,,-0.151677,-0.14374217,-0.13000885,-0.110477,-0.084231086
2005-01-13 12:00:00,,-0.024109622,-0.035706654,-0.03997925,-0.034485914,-0.020142216
2005-01-14 12:00:00,,0.047914058,0.041810356,0.03784295,0.03723258,0.03753777
2005-01-15 12:00:00,,-0.1596118,-0.13397625,-0.10834071,-0.08636738,-0.06164739
2005-01-16 12:00:00,,0.3070162,0.2499466,0.20722067,0.17731254,0.15320292
2005-01-17 12:00:00,,0.11169775,0.0982696,0.08087405,0.06591998,0.053712577
2005-01-18 12:00:00,,0.13245033,0.110477,0.087588124,0.067445904,0.051881466
2005-01-19 12:00:00,,0.21607104,0.19074069,0.16418958,0.1330607,0.10132145
2005-01-20 12:00:00,,0.126957,0.11566515,0.09796441,0.0756859,0.054322947
2005-01-21 12:00:00,,0.4361095,0.38209173,0.32654804,0.26947844,0.20905179
2005-01-22 12:00:00,,0.07477035,0.06286813,0.045167394,0.025940733,0.0042725913
2005-01-23 12:00:00,,-0.013122959,-0.021057772,-0.030213324,-0.038148135,-0.04364147
2005-01-24 12:00:00,,0.008545183,0.010681478,0.008850368,0.0015259255,-0.008545183
2005-01-25 12:00:00,,0.25116733,0.21546067,0.18524735,0.15778069,0.12665181
2005-01-26 12:00:00,,0.55207986,0.4812769,0.41291544,0.3424177,0.26551104
2005-01-27 12:00:00,,0.27558213,0.24903104,0.21362957,0.16235846,0.10101627
2005-01-28 12:00:00,,-0.067445904,-0.045472577,-0.03601184,-0.04242073,-0.06042665
2005-01-29 12:00:00,,-0.16632588,-0.13580737,-0.10834071,-0.09155553,-0.08453627
2005-01-30 12:00:00,,-0.25849178,-0.22278512,-0.18585773,-0.15381329,-0.12573627
2005-01-31 12:00:00,,-0.28778955,-0.2600177,-0.22644734,-0.19379254,-0.15869625
2005-02-01 12:00:00,,0.080568865,0.083010346,0.08545183,0.08331553,0.07599109
2005-02-02 12:00:00,,0.2883999,0.2664266,0.24750511,0.22553179,0.1944029
2005-02-03 12:00:00,,0.067445904,0.0491348,0.039368875,0.03601184,0.033265173
2005-02-04 12:00:00,,0.06500442,0.041505173,0.023499252,0.013122959,0.006103702
2005-02-05 12:00:00,,0.03784295,0.03051851,0.021057772,0.010681478,0.0
2005-02-06 12:00:00,,-0.0347911,-0.02990814,-0.03051851,-0.03234962,-0.03295999
2005-02-07 12:00:00,,-0.13336588,-0.120548114,-0.10773034,-0.09643849,-0.08270516
2005-02-08 12:00:00,,-0.16022217,-0.14526811,-0.12848292,-0.11200293,-0.09277627
2005-02-09 12:00:00,,-0.23712882,-0.21210364,-0.18402661,-0.15686513,-0.12756737
2005-02-10 12:00:00,,-0.10467849,-0.09399701,-0.07965331,-0.06622516,-0.052186653
2005-02-11 12:00:00,,0.067445904,0.070192575,0.071108125,0.06897183,0.06225776
2005-02-12 12:00:00,,-0.054933317,-0.044557024,-0.03234962,-0.020752586,-0.0112918485
2005-02-13 12:00:00,,-0.21057771,-0.20447402,-0.18463698,-0.15839106,-0.12665181
2005-02-14 12:00:00,,-0.087588124,-0.105288856,-0.10803552,-0.099185154,-0.0799585
2005-02-15 12:00:00,,-0.003967406,-0.027161473,-0.03540147,-0.0347911,-0.027771844
2005-02-16 12:00:00,,-0.0009155553,-0.012817774,-0.01617481,-0.014038514,-0.009460738
2005-02-17 12:00:00,,-0.07843257,-0.08239998,-0.0799585,-0.07141331,-0.054933317
2005-02-18 12:00:00,,-0.022888882,-0.033265173,-0.03753777,-0.03418073,-0.023194067
2005-02-19 12:00:00,,-0.06286813,-0.061952576,-0.05767998,-0.050050355,-0.036927395
2005-02-20 12:00:00,,-0.036317028,-0.041810356,-0.04242073,-0.03753777,-0.025330363
2005-02-21 12:00:00,,-0.0073244423,-0.014343699,-0.01678518,-0.014038514,-0.0048829615
2005-02-22 12:00:00,,-0.05981628,-0.05859554,-0.0552385,-0.04730369,-0.032654807
2005-02-23 12:00:00,,-0.06927702,-0.06897183,-0.0656148,-0.055848874,-0.03723258
2005-02-24 12:00:00,,-0.068666644,-0.06805628,-0.064088866,-0.05401776,-0.0347911
2005-02-25 12:00:00,,-0.008545183,-0.010071108,-0.010681478,-0.006714072,0.0045777764
2005-02-26 12:00:00,,0.011597034,0.006714072,0.003967406,0.006408887,0.015259255
2005-02-27 12:00:00,,0.05645924,0.032654807,0.01861629,0.01495407,0.020142216
2005-02-28 12:00:00,,0.12909329,0.09857479,0.0756859,0.064088866,0.061342202
2005-03-01 12:00:00,,0.3894162,0.331431,0.27802363,0.23071992,0.18768883
2005-03-02 12:00:00,,0.26062807,0.22644734,0.18799402,0.14496292,0.101626635
2005-03-03 12:00:00,,0.0778222,0.06256294,0.045167394,0.022583697,-0.0006103702
2005-03-04 12:00:00,,-0.09186071,-0.079348125,-0.07324442,-0.07293924,-0.072328866
2005-03-05 12:00:00,,-0.15594958,-0.14069033,-0.12512589,-0.11078219,-0.093691826
2005-03-06 12:00:00,,-0.09857479,-0.09155553,-0.08331553,-0.07415998,-0.06042665
2005-03-07 12:00:00,,-0.101626635,-0.08850367,-0.07599109,-0.065309614,-0.050965913
2005-03-08 12:00:00,,-0.16937773,-0.14648885,-0.1208533,-0.0982696,-0.072328866
